ID,COUNTRY,ISO,ADMIN_LEVEL_NAME,PCODE,REGION,LOG_TYPE,CATEGORY,MEASURE,TARGETED_POP_GROUP,NON_COMPLIANCE,DATE_IMPLEMENTED
3782,Saint Vincent and the Grenadines,VCT,,,Americas,Introduction / extension of measures,Public health measures,Awareness campaigns,Yes,Not applicable,26/02/2020
3783,Saint Vincent and the Grenadines,VCT,,,Americas,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Not applicable,28/02/2020
3787,Saint Vincent and the Grenadines,VCT,,,Americas,Introduction / extension of measures,Public health measures,Awareness campaigns,No,Not applicable,02/03/2020
3784,Saint Vincent and the Grenadines,VCT,,,Americas,Introduction / extension of measures,Public health measures,Awareness campaigns,Yes,Not applicable,06/03/2020
3786,Saint Vincent and the Grenadines,VCT,,,Americas,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Not applicable,06/03/2020
3788,Saint Vincent and the Grenadines,VCT,,,Americas,Introduction / extension of measures,Social distancing,Public services closure,No,Not applicable,16/03/2020
3796,Saint Vincent and the Grenadines,VCT,,,Americas,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Not applicable,18/03/2020
3797,Saint Vincent and the Grenadines,VCT,,,Americas,Introduction / extension of measures,Public health measures,Awareness campaigns,Yes,Not applicable,19/03/2020
3785,Saint Vincent and the Grenadines,VCT,,,Americas,Introduction / extension of measures,Social distancing,Schools closure,No,Not applicable,20/03/2020
3801,Saint Vincent and the Grenadines,VCT,,,Americas,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Other (add in comments),20/03/2020
3799,Saint Vincent and the Grenadines,VCT,,,Americas,Introduction / extension of measures,Public health measures,Awareness campaigns,Yes,Not applicable,23/03/2020
3798,Saint Vincent and the Grenadines,VCT,,,Americas,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Refusal to enter the country,25/03/2020
3800,Saint Vincent and the Grenadines,VCT,,,Americas,Introduction / extension of measures,Public health measures,Strengthening the public health system,Yes,Not applicable,01/04/2020
240,Saint Vincent and the Grenadines,VCT,,,Americas,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Not applicable,
246,Samoa,WSM,,,Pacific,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,No,Not applicable,06/03/2020
245,Samoa,WSM,,,Pacific,Introduction / extension of measures,Public health measures,General recommendations,No,Not applicable,14/03/2020
883,Samoa,WSM,,,Pacific,Introduction / extension of measures,Governance and socio-economic measures,Emergency administrative structures activated or established,No,,20/03/2020
884,Samoa,WSM,,,Pacific,Introduction / extension of measures,Social distancing,Limit public gatherings,No,,20/03/2020
888,Samoa,WSM,,,Pacific,Introduction / extension of measures,Lockdown,Partial lockdown,Yes,,20/03/2020
889,Samoa,WSM,,,Pacific,Introduction / extension of measures,Social distancing,Schools closure,No,,20/03/2020
891,Samoa,WSM,,,Pacific,Introduction / extension of measures,Social distancing,Public services closure,No,,20/03/2020
915,Samoa,WSM,,,Pacific,Introduction / extension of measures,Movement restrictions,Border closure,No,,20/03/2020
1519,Samoa,WSM,,,Pacific,Introduction / extension of measures,Social distancing,Public services closure,Yes,Not applicable,20/03/2020
1518,Samoa,WSM,,,Pacific,Introduction / extension of measures,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,21/03/2020
1520,Samoa,WSM,,,Pacific,Introduction / extension of measures,Movement restrictions,International flights suspension,No,Not applicable,21/03/2020
1521,Samoa,WSM,,,Pacific,Introduction / extension of measures,Movement restrictions,Border closure,Yes,Refusal to enter the country,21/03/2020
1522,Samoa,WSM,,,Pacific,Introduction / extension of measures,Social distancing,Public services closure,Yes,Not available,23/03/2020
1523,Samoa,WSM,,,Pacific,Introduction / extension of measures,Social distancing,Limit public gatherings,Yes,Not applicable,23/03/2020
1524,Samoa,WSM,,,Pacific,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not available,23/03/2020
2607,Samoa,WSM,,,Pacific,Introduction / extension of measures,Lockdown,Partial lockdown,No,Fines,25/03/2020
2608,Samoa,WSM,,,Pacific,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Fines,25/03/2020
2609,Samoa,WSM,,,Pacific,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,No,Not available,25/03/2020
2610,Samoa,WSM,,,Pacific,Introduction / extension of measures,Movement restrictions,Border closure,Yes,Refusal to enter the country,25/03/2020
2611,Samoa,WSM,,,Pacific,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,Yes,Refusal to enter the country,25/03/2020
3400,Samoa,WSM,,,Pacific,Introduction / extension of measures,Movement restrictions,International flights suspension,No,Not applicable,26/03/2020
3399,Samoa,WSM,,,Pacific,Introduction / extension of measures,Public health measures,Strengthening the public health system,Yes,Not applicable,30/03/2020
3401,Samoa,WSM,,,Pacific,Introduction / extension of measures,Social distancing,Public services closure,Yes,Not available,30/03/2020
4309,Samoa,WSM,,,Pacific,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Not available,04/04/2020
4331,Samoa,WSM,,,Pacific,Introduction / extension of measures,Governance and socio-economic measures,State of emergency declared,No,Not available,05/04/2020
4333,Samoa,WSM,,,Pacific,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,,,07/04/2020
4334,Samoa,WSM,,,Pacific,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,,,07/04/2020
4335,Samoa,WSM,,,Pacific,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,,,07/04/2020
4336,Samoa,WSM,,,Pacific,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,,,07/04/2020
4337,Samoa,WSM,,,Pacific,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,,,07/04/2020
4338,Samoa,WSM,,,Pacific,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,,Not applicable,07/04/2020
4332,Samoa,WSM,,,Pacific,Introduction / extension of measures,Public health measures,Awareness campaigns,No,Not applicable,08/04/2020
4010,San Marino,SMR,,,Europe,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not applicable,08/03/2020
4011,San Marino,SMR,,,Europe,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not applicable,08/03/2020
4013,San Marino,SMR,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,08/03/2020
4014,San Marino,SMR,,,Europe,Introduction / extension of measures,Movement restrictions,Border checks,Yes,Not applicable,08/03/2020
4012,San Marino,SMR,,,Europe,Introduction / extension of measures,Social distancing,Public services closure,No,Fines,14/03/2020
4015,San Marino,SMR,,,Europe,Introduction / extension of measures,Movement restrictions,Border closure,No,Up to detention,20/03/2020
4048,San Marino,SMR,,,Europe,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Not applicable,20/03/2020
4049,San Marino,SMR,,,Europe,Introduction / extension of measures,Social distancing,Schools closure,No,Not applicable,20/03/2020
4050,San Marino,SMR,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,Yes,Not applicable,20/03/2020
4051,San Marino,SMR,,,Europe,Introduction / extension of measures,Public health measures,Other public health measures enforced,No,Not applicable,20/03/2020
4244,Sao Tome and Principe,STP,,,Africa,Introduction / extension of measures,Governance and socio-economic measures,Emergency administrative structures activated or established,Yes,Not applicable,02/04/2020
4489,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Social distancing,Public services closure,Yes,,27/02/2020
297,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Not applicable,07/03/2020
298,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Movement restrictions,Additional health/documents requirements upon arrival,No,Not applicable,07/03/2020
300,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Not applicable,07/03/2020
310,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Movement restrictions,Border closure,No,Not applicable,07/03/2020
293,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Not applicable,09/03/2020
294,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Movement restrictions,International flights suspension,No,Not applicable,09/03/2020
313,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Social distancing,Schools closure,No,Not applicable,09/03/2020
288,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Movement restrictions,International flights suspension,Yes,Not applicable,10/03/2020
289,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Not applicable,10/03/2020
290,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Movement restrictions,International flights suspension,No,Not applicable,10/03/2020
269,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Movement restrictions,Additional health/documents requirements upon arrival,No,Not applicable,12/03/2020
270,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Movement restrictions,International flights suspension,Yes,Not applicable,12/03/2020
271,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Not applicable,12/03/2020
284,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Movement restrictions,International flights suspension,No,Not applicable,12/03/2020
285,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Movement restrictions,International flights suspension,Yes,Not applicable,12/03/2020
286,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Not applicable,12/03/2020
287,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Movement restrictions,International flights suspension,No,Not applicable,12/03/2020
279,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Public health measures,Awareness campaigns,No,Not applicable,14/03/2020
318,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not applicable,14/03/2020
268,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Movement restrictions,International flights suspension,No,Not applicable,15/03/2020
1407,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Movement restrictions,International flights suspension,No,,15/03/2020
1404,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Social distancing,Schools closure,No,,16/03/2020
1405,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Social distancing,Public services closure,No,,16/03/2020
1406,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Social distancing,Public services closure,No,,21/03/2020
1408,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Movement restrictions,Border closure,No,,21/03/2020
4490,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Social distancing,Public services closure,Yes,,21/03/2020
2355,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Movement restrictions,Curfews,Yes,Not available,23/03/2020
2356,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Lockdown,Partial lockdown,Yes,Not available,25/03/2020
2357,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,No,Not available,26/03/2020
303,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Not applicable,27/03/2020
305,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Not applicable,27/03/2020
306,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Not applicable,27/03/2020
316,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,Not applicable,27/03/2020
3128,Saudi Arabia,SAU,,,Middle East,Introduction / extension of measures,Movement restrictions,International flights suspension,No,Not applicable,28/03/2020
197,Senegal,SEN,,,Africa,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not applicable,14/03/2020
198,Senegal,SEN,,,Africa,Introduction / extension of measures,Public health measures,Awareness campaigns,No,Not applicable,14/03/2020
784,Senegal,SEN,,,Africa,Introduction / extension of measures,Social distancing,Schools closure,No,,14/03/2020
158,Senegal,SEN,,,Africa,Introduction / extension of measures,Social distancing,Schools closure,Yes,Not applicable,16/03/2020
3958,Serbia,SRB,,,Europe,Introduction / extension of measures,Public health measures,General recommendations,Yes,Not applicable,26/02/2020
670,Serbia,SRB,,,Europe,Introduction / extension of measures,Movement restrictions,Border closure,Yes,,15/03/2020
671,Serbia,SRB,,,Europe,Introduction / extension of measures,Movement restrictions,Border closure,No,,15/03/2020
672,Serbia,SRB,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,State of emergency declared,No,,15/03/2020
674,Serbia,SRB,,,Europe,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,,15/03/2020
675,Serbia,SRB,,,Europe,Introduction / extension of measures,Movement restrictions,Border checks,No,,15/03/2020
673,Serbia,SRB,,,Europe,Introduction / extension of measures,Social distancing,Schools closure,No,,17/03/2020
3961,Serbia,SRB,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,State of emergency declared,No,Not applicable,03/04/2020
3962,Serbia,SRB,,,Europe,Introduction / extension of measures,Movement restrictions,Curfews,No,Not available,03/04/2020
3963,Serbia,SRB,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,03/04/2020
3964,Serbia,SRB,,,Europe,Introduction / extension of measures,Public health measures,Awareness campaigns,No,Not applicable,03/04/2020
3965,Serbia,SRB,,,Europe,Introduction / extension of measures,Social distancing,Schools closure,No,Not applicable,03/04/2020
3966,Serbia,SRB,,,Europe,Introduction / extension of measures,Social distancing,Public services closure,No,Not applicable,03/04/2020
3959,Serbia,SRB,,,Europe,Introduction / extension of measures,Movement restrictions,International flights suspension,No,Not applicable,
3960,Serbia,SRB,,,Europe,Introduction / extension of measures,Movement restrictions,Border closure,No,Not applicable,
1831,Seychelles,SYC,,,Africa,Introduction / extension of measures,Movement restrictions,International flights suspension,Yes,,29/01/2020
1832,Seychelles,SYC,,,Africa,Introduction / extension of measures,Public health measures,General recommendations,No,,29/01/2020
1833,Seychelles,SYC,,,Africa,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,No,,03/02/2020
1834,Seychelles,SYC,,,Africa,Introduction / extension of measures,Public health measures,General recommendations,No,,07/02/2020
1835,Seychelles,SYC,,,Africa,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,,07/02/2020
1836,Seychelles,SYC,,,Africa,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,,07/02/2020
1837,Seychelles,SYC,,,Africa,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,No,,07/02/2020
1838,Seychelles,SYC,,,Africa,Introduction / extension of measures,Governance and socio-economic measures,Emergency administrative structures activated or established,No,,07/02/2020
1839,Seychelles,SYC,,,Africa,Introduction / extension of measures,Public health measures,Awareness campaigns,No,,07/02/2020
1840,Seychelles,SYC,,,Africa,Introduction / extension of measures,Social distancing,Limit public gatherings,Yes,,10/03/2020
1841,Seychelles,SYC,,,Africa,Introduction / extension of measures,Movement restrictions,International flights suspension,Yes,,10/03/2020
1842,Seychelles,SYC,,,Africa,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,,10/03/2020
1843,Seychelles,SYC,,,Africa,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,,10/03/2020
1853,Seychelles,SYC,,,Africa,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,No,,10/03/2020
1854,Seychelles,SYC,,,Africa,Introduction / extension of measures,Public health measures,Awareness campaigns,No,,12/03/2020
1857,Seychelles,SYC,,,Africa,Introduction / extension of measures,Social distancing,Limit public gatherings,Yes,,13/03/2020
253,Seychelles,SYC,,,Africa,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not applicable,15/03/2020
1858,Seychelles,SYC,Mahe,,Africa,Introduction / extension of measures,Social distancing,Schools closure,Yes,,16/03/2020
1867,Seychelles,SYC,,,Africa,Introduction / extension of measures,Social distancing,Limit public gatherings,Yes,,16/03/2020
1868,Seychelles,SYC,,,Africa,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,,16/03/2020
1869,Seychelles,SYC,,,Africa,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,,16/03/2020
1870,Seychelles,SYC,,,Africa,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,,18/03/2020
1871,Seychelles,SYC,,,Africa,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,,18/03/2020
1872,Seychelles,SYC,,,Africa,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,,19/03/2020
1874,Seychelles,SYC,,,Africa,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,,22/03/2020
1875,Seychelles,SYC,,,Africa,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,,22/03/2020
1927,Seychelles,SYC,,,Africa,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,No,,22/03/2020
1928,Seychelles,SYC,,,Africa,Introduction / extension of measures,Social distancing,Limit public gatherings,No,,22/03/2020
1873,Seychelles,SYC,,,Africa,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,Yes,,23/03/2020
265,Seychelles,SYC,,,Africa,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Not applicable,
267,Seychelles,SYC,,,Africa,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,No,Not applicable,
678,Sierra Leone,SLE,,,Africa,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,No,,19/02/2020
677,Sierra Leone,SLE,,,Africa,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,,16/03/2020
1755,Sierra Leone,SLE,,,Africa,Introduction / extension of measures,Movement restrictions,International flights suspension,Yes,,16/03/2020
1756,Sierra Leone,SLE,,,Africa,Introduction / extension of measures,Social distancing,Limit public gatherings,No,,16/03/2020
1757,Sierra Leone,SLE,,,Africa,Introduction / extension of measures,Public health measures,General recommendations,Yes,,16/03/2020
1758,Sierra Leone,SLE,,,Africa,Introduction / extension of measures,Governance and socio-economic measures,Military deployment,No,,16/03/2020
1772,Sierra Leone,SLE,,,Africa,Introduction / extension of measures,Governance and socio-economic measures,Emergency administrative structures activated or established,No,,16/03/2020
2178,Sierra Leone,SLE,,,Africa,Introduction / extension of measures,Public health measures,General recommendations,No,,16/03/2020
2755,Sierra Leone,SLE,,,Africa,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,,21/03/2020
2756,Sierra Leone,SLE,,,Africa,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,,21/03/2020
1759,Sierra Leone,SLE,,,Africa,Introduction / extension of measures,Movement restrictions,International flights suspension,No,,22/03/2020
2920,Sierra Leone,SLE,,,Africa,Introduction / extension of measures,Governance and socio-economic measures,State of emergency declared,No,,25/03/2020
2919,Sierra Leone,SLE,,,Africa,Introduction / extension of measures,Movement restrictions,Border closure,No,,28/03/2020
4306,Sierra Leone,SLE,,,Africa,Introduction / extension of measures,Lockdown,Partial lockdown,No,Not available,05/04/2020
304,Singapore,SGP,,,Asia,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not applicable,
307,Singapore,SGP,,,Asia,Introduction / extension of measures,Public health measures,General recommendations,No,Not applicable,
312,Slovakia,SVK,,,Europe,Introduction / extension of measures,Movement restrictions,Border closure,Yes,Not applicable,12/03/2020
314,Slovakia,SVK,,,Europe,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,No,Fines,12/03/2020
2360,Slovakia,SVK,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,State of emergency declared,No,Not applicable,12/03/2020
2361,Slovakia,SVK,,,Europe,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not available,12/03/2020
2362,Slovakia,SVK,,,Europe,Introduction / extension of measures,Social distancing,Schools closure,No,Not applicable,12/03/2020
2363,Slovakia,SVK,,,Europe,Introduction / extension of measures,Social distancing,Public services closure,No,Fines,12/03/2020
2364,Slovakia,SVK,,,Europe,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not applicable,12/03/2020
4502,Slovakia,SVK,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,13/03/2020
2366,Slovakia,SVK,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,24/03/2020
2367,Slovakia,SVK,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Military deployment,No,Not applicable,24/03/2020
2368,Slovakia,SVK,,,Europe,Introduction / extension of measures,Social distancing,Public services closure,No,Not applicable,24/03/2020
2369,Slovakia,SVK,,,Europe,Introduction / extension of measures,Social distancing,Limit public gatherings,Yes,Not applicable,24/03/2020
2370,Slovakia,SVK,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,24/03/2020
2365,Slovakia,SVK,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Limit product imports/exports,No,Not applicable,25/03/2020
3573,Slovakia,SVK,,,Europe,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not available,25/03/2020
2359,Slovakia,SVK,,,Europe,Introduction / extension of measures,Movement restrictions,Border closure,No,Not applicable,27/03/2020
3575,Slovakia,SVK,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,27/03/2020
3574,Slovakia,SVK,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,30/03/2020
3576,Slovakia,SVK,,,Europe,Introduction / extension of measures,Social distancing,Public services closure,No,Not available,30/03/2020
3578,Slovakia,SVK,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,30/03/2020
3579,Slovakia,SVK,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,30/03/2020
3580,Slovakia,SVK,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,30/03/2020
4500,Slovakia,SVK,,,Europe,Introduction / extension of measures,Public health measures,Testing policy,No,Not applicable,30/03/2020
4499,Slovakia,SVK,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,02/04/2020
4498,Slovakia,SVK,,,Europe,Introduction / extension of measures,Public health measures,Testing policy,Yes,Not applicable,03/04/2020
4493,Slovakia,SVK,,,Europe,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,No,Not available,06/04/2020
4495,Slovakia,SVK,,,Europe,Introduction / extension of measures,Movement restrictions,Border closure,No,Not available,06/04/2020
4496,Slovakia,SVK,,,Europe,Introduction / extension of measures,Social distancing,Public services closure,Yes,Not available,06/04/2020
4501,Slovakia,SVK,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,07/04/2020
2358,Slovakia,SVK,,,Europe,Introduction / extension of measures,Movement restrictions,International flights suspension,No,Not applicable,
2371,Slovakia,SVK,,,Europe,Introduction / extension of measures,Public health measures,General recommendations,No,Not applicable,
3577,Slovakia,SVK,,,Europe,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not applicable,
4494,Slovakia,SVK,,,Europe,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,No,Not available,
